datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.8,-6.23719,-53.00504,231.9
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.8,-6.23871,-53.01606,60.1
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,4,0,0.7,-6.24414,-57.85511,30.8
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,4,0,0.7,-6.24583,-57.88548,67.1
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.8,-6.24708,-53.00347,63.8
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,4,0,0.7,-6.24741,-57.88033,134.4
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.6,-6.26398,-55.91652,34.8
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,0,0.6,-6.27064,-57.40609,28.4
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,0,0.6,-6.27635,-57.39842,22.7
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.7,-6.28346,-53.193,43.5
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.6,-6.29101,-55.93068,28
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.8,-6.29334,-56.04227,20.4
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.6,-6.33564,-55.9806,517.3
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,24,0,1,-6.33499,-51.72577,11.9
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.6,-6.33673,-53.21472,155.2
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.5,-6.33728,-55.97509,366.4
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.6,-6.33814,-55.99874,54.9
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.6,-6.33964,-55.99321,218.8
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.6,-6.33829,-53.22623,31.9
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.6,-6.34213,-53.17912,28.4
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.5,-6.36019,-55.86278,130.4
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.6,-6.37011,-53.23378,77.3
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.6,-6.37858,-53.22075,41
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.6,-6.38863,-53.21923,17.8
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.6,-6.41361,-53.2509,48.8
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.5,-6.41524,-53.26252,19
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.9,-6.41657,-56.28603,85.5
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.9,-6.41915,-56.30546,14.1
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.6,-6.42208,-53.23799,52.1
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,2,0,0.8,-6.44725,-58.1362,33.8
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,PICARRA,Amazonia,51,0,1,-6.45217,-48.92651,29.6
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.9,-6.60667,-55.23962,30.2
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.7,-6.65467,-52.5629,21.6
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.7,-6.65614,-52.57352,20.2
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.9,-6.6593,-55.36463,430.8
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.8,-6.66584,-52.57206,26.8
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.8,-6.70224,-53.12841,18.1
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.7,-6.66727,-52.58237,51.6
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,1,-6.68249,-52.09943,48.3
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,7,0,0.9,-6.7024,-55.26825,48.2
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.8,-6.70379,-53.13984,49.4
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,7,0,0.9,-6.70728,-55.27452,94.4
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.8,-6.71228,-53.1269,17.3
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,0.8,-6.71387,-53.1385,35.6
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.7,-6.71485,-56.46675,19
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,7,0,0.9,-6.71418,-55.26656,56.5
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,7,0,0.7,-6.73476,-57.65313,29.7
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,7,0,0.9,-6.74952,-55.26145,82.3
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,1,-6.84135,-55.1792,42.5
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,7,0,0.9,-6.85886,-55.58222,70.6
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,13,0,1,-6.87764,-55.11913,199
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.87972,-55.13492,219
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,1,-6.88181,-55.1508,78.3
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,14,0,1,-6.88931,-55.11745,223.7
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,13,0,1,-6.89141,-55.13325,198.8
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.8,-6.89822,-56.57505,21.1
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,9,0,1,-6.91283,-55.29483,100
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,9,0,1,-6.915,-55.31127,46.1
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.8,-6.94326,-56.61167,39.1
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,16,0,1,-6.95119,-55.16913,113.8
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,14,0,1,-6.95326,-55.18507,152.7
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,18,0,1,-6.95436,-55.15748,111.3
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.9,-6.95781,-56.54162,25.1
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,16,0,1,-6.9565,-55.17312,330.7
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,14,0,1,-6.95873,-55.1893,77.6
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,18,0,1,-6.96087,-55.15163,31.3
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.9,-6.96124,-56.54608,19.5
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,16,0,1,-6.96292,-55.16733,286.9
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,14,0,1,-6.96502,-55.18343,46.2
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,7,0,1,-7.00345,-55.69774,57.3
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,15,0,1,-7.87246,-55.13432,40.3
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-7.94165,-55.05129,83.9
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,7,0,1,-7.9446,-55.04102,50
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-7.94681,-55.0573,103.5
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,REDENCAO,Amazonia,44,0,1,-8.09964,-50.14991,23.7
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-7.95347,-55.04964,66.2
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-8.00071,-54.86379,32.6
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,REDENCAO,Amazonia,44,0,1,-8.10747,-50.14299,22.4
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,7,0,0.9,-8.16297,-55.39475,16.3
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,7,0,0.7,-8.16531,-55.41221,23.7
2021/08/22 16:58:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,1,-8.24085,-54.87896,29
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,5,0.9,0.1,-4.34956,-55.28997,105.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,4,0.1,0.2,-4.4204,-55.46421,27
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,5,1,0.1,-4.34749,-55.27491,16.9
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,4,1.6,0.1,-4.32817,-55.21791,13.8
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,9,0,0.6,-4.09477,-52.0022,11.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,9,0,0.5,-3.99344,-52.13945,15.2
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,6,0,0.6,-4.01315,-53.80906,15
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,9,0,0.5,-3.9921,-52.12988,10.7
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,9,0.2,0.5,-3.98261,-51.99583,16
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,9,0.2,0.5,-3.98128,-51.98643,30.8
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,9,0.3,0.5,-3.88074,-52.05464,95.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,0.2,0.5,-3.93329,-52.02792,31.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,9,0.4,0.5,-3.87154,-52.056,8.4
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,0.4,0.5,-3.87021,-52.04654,7.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,2.5,0.3,-3.83254,-51.90497,18.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,8,0,1,-3.82782,-49.17912,6.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,3.2,0.2,-3.77763,-51.91291,7.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,5.1,0.1,-3.76704,-51.77213,10
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,9,0.6,0.4,-3.77577,-52.08183,6.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,9,0.6,0.4,-3.75765,-51.3813,139
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,8,0,1,-3.73478,-49.22432,17.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,3,0.2,-3.66847,-51.97889,16.4
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,3.5,0.2,-3.65663,-51.96151,50.7
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,3.2,0.2,-3.66713,-51.96954,35.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,3,0.2,-3.65931,-51.98022,18
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,5,0,0.2,-3.64138,-54.65382,7.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,5,0,0.2,-3.64323,-54.66698,26.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,6,0,0.2,-3.65393,-54.66547,242.8
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,6,4.4,0.1,-3.60405,-51.78887,5.9
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.5,-3.62865,-52.33881,75.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.2,-3.43909,-52.18721,74.7
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,6,0,0.5,-3.09022,-47.71962,43.4
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SANTAREM,Amazonia,6,0,0.2,-2.93532,-54.20086,7.8
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,5,0,0.1,-2.9495,-54.79991,33.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,8,0,0.2,-2.86176,-51.28876,13.2
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,6,0,0.1,-2.85374,-54.50305,10
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,8,0,0.2,-2.86048,-51.27979,489.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,8,0,0.2,-2.8515,-51.28109,74.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.4,-4.42506,-55.97872,18.9
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.3,-4.42743,-55.99533,90.9
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.4,-4.43265,-55.98782,110.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,3,0,0.3,-4.53726,-56.08931,27.2
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.3,-4.43491,-56.00451,43.8
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,3,0,0.4,-4.53957,-56.10641,34
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,3,0,0.3,-4.5494,-56.08754,112.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,3,0,0.4,-4.55171,-56.10453,90.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,3,0,0.3,-4.57371,-56.08427,132.8
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,3,0,0.3,-4.57867,-56.0308,250.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,3,0,0.4,-4.59074,-56.02901,45.7
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.6,-4.61932,-55.74783,29.4
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,3,0,0.3,-4.59307,-56.04563,23.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,3,0,0.4,-4.60691,-56.10788,21.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.6,-4.62892,-55.73013,39.9
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.6,-4.63118,-55.74634,136.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,4,0,0.4,-4.71907,-56.11031,72.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,4,0,0.4,-4.72218,-56.10456,107.2
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.4,-4.72454,-56.12208,28.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,4,0,0.4,-4.74685,-56.0127,46.2
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,5,0,0.4,-4.74452,-55.99578,104.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,5,0,0.4,-4.7566,-55.99401,98.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,4,0,0.4,-4.75893,-56.01083,29.2
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,4,0,0.4,-4.80256,-56.05722,66.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.4,-4.80504,-56.07469,204.2
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.4,-4.80916,-56.06741,290.7
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,6,0,0.4,-4.86278,-56.09597,32.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,5,0,0.4,-4.81151,-56.08493,60.8
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,6,0,0.4,-4.86521,-56.11355,34.7
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.6,-4.92194,-56.91096,10.4
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.6,-4.92418,-56.91744,17.7
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,6,0,0.5,-4.93659,-56.15305,38.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,6,0,0.5,-4.94887,-56.15125,70.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,6,0,0.5,-4.93897,-56.17051,30.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,6,0,0.5,-4.97088,-56.2199,187.8
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,6,0,0.5,-4.97335,-56.23777,40.8
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,6,0,0.1,-2.26048,-49.10147,12.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,CAMETA,Amazonia,6,0,0.1,-2.39334,-49.31201,12
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,CAMETA,Amazonia,6,0,0,-2.28871,-49.66677,10
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,MOCAJUBA,Amazonia,5,0,0.1,-2.46348,-49.29609,15
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,5,0,0.2,-2.55647,-49.16821,7.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,BELTERRA,Amazonia,5,0,0.3,-2.6592,-54.84487,62.9
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PORTO DE MOZ,Amazonia,4,0.2,0.1,-2.66273,-52.0848,12.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,9,0.4,0.3,-2.68556,-48.59099,8.4
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,5,0,0.3,-2.77402,-49.20278,27.2
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SANTAREM,Amazonia,2,0,0,-2.81784,-55.24202,7.9
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PORTO DE MOZ,Amazonia,5,0.2,0.1,-2.66407,-52.09414,9.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,5,0,0.1,-2.82144,-54.77077,17.8
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,8,0,0.2,-2.8797,-51.35031,12.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,7,1.6,0.2,-2.95236,-49.35857,4.4
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,VITORIA DO XINGU,Amazonia,9,0,1,-3.11508,-51.84193,13.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,9,0.1,0.4,-3.2748,-50.70686,11.7
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,5,0,0.7,-3.16011,-54.49167,11.4
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,9,0.1,0.4,-3.28248,-50.69665,24.4
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0,0.6,-3.43776,-52.17775,73.7
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,9,0,0.5,-3.56801,-50.37583,18.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,6,0,0.2,-3.65205,-54.65221,83.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,3.2,0.2,-3.65797,-51.97085,144.4
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,BRASIL NOVO,Amazonia,9,0,0.6,-3.67425,-52.48501,12
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,8,0,1,-3.74075,-49.21764,33.7
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,5.3,0.1,-3.75532,-51.75496,9.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,9,0,0.6,-3.7092,-52.26293,17.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,2.2,0.3,-3.75959,-51.96891,11.3
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,5,0.1,-3.77616,-51.77082,9.4
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,2.7,0.2,-3.83121,-51.89568,8.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,2,0.3,-3.83656,-51.93307,6.2
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,8,0.2,0.5,-3.94249,-52.02658,7.7
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,9,0.2,0.5,-3.99048,-51.98514,28.8
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,5,0.8,0.8,-4.07748,-54.80606,16.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,7,0,0.8,-4.21122,-53.55436,9.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,5,1,0.2,-4.07933,-54.8197,16.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,4,0.1,0.2,-4.42258,-55.47965,15.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,9,0.1,0.4,-3.27352,-50.69794,8.9
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,GURUPA,Amazonia,5,0.2,0,-1.44436,-51.41694,7.1
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,2,0,0.5,-1.50608,-54.78461,12.6
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,6,0,1,-1.41136,-54.03661,11.5
2021/08/22 17:00:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,6,0,1,-1.40981,-54.02558,10.4
